Station,Date,Time,Precip,type,Air max,min,obs,Wx,Wind dir,speed,Bulb wet,dry,Soil max,min,Evap,Solar,ETo,RH max,min
Nipomo.A,20070411,2359,0,,62,42,,,NW,4,,,65,60,,509,0.15,91.1,58.4
Nipomo.A,20070412,2359,0.02,,59,44,,,NW,6,,,64,59,,585,0.18,77.5,49
Nipomo.A,20070413,2359,0,,66,43,,,W,4,,,64,58,,600,0.19,89.2,34.8
Nipomo.A,20070414,2359,0.02,,59,42,,,NW,4,,,62,60,,290,0.07,92.1,70.3
Nipomo.A,20070415,2359,0,,57,43,,,NW,5,,,63,59,,531,0.15,89.5,64
Nipomo.A,20070416,2359,0,,59,40,,,W,4,,,64,59,,564,0.15,93.2,70.9
Nipomo.A,20070417,2359,0,,59,45,,,NW,5,,,64,60,,470,0.13,94.5,58.5
Nipomo.A,20070418,2359,0.02,,59,42,,,NW,6,,,63,59,,604,0.18,83.1,41.9
Nipomo.A,20070419,2359,0.07,,59,38,,,NW,4,,,61,58,,407,0.12,92.1,49.8
Nipomo.A,20070420,2359,0.32,,56,43,,,W,5,,,62,58,,458,0.12,92.7,65.3
Nipomo.A,20070421,2359,0.02,,58,39,,,W,5,,,63,58,,576,0.16,93,67.5
Nipomo.A,20070422,2359,0.29,,58,46,,,W,5,,,63,59,,397,0.1,92.6,76
Nipomo.A,20070423,2359,0,,61,42,,,NW,4,,,64,59,,618,0.18,92.9,59.3
Nipomo.A,20070424,2359,0.02,,69,43,,,W,4,,,65,59,,618,0.19,92.1,46.8
Nipomo.A,20070425,2359,0.02,,63,45,,,W,4,,,65,60,,599,0.17,92.5,66.3
Nipomo.A,20070426,2359,0.01,,67,42,,,NW,4,,,66,60,,618,0.18,92.8,53.9
Nipomo.A,20070427,2359,0,,65,45,,,W,4,,,66,61,,602,0.18,92.8,60.2
Nipomo.A,20070428,2359,0.03,,70,46,,,W,4,,,66,62,,600,0.18,94.9,59.6
Nipomo.A,20070429,2359,0,,58,46,,,W,4,,,66,63,,530,0.14,95.8,77.8
Nipomo.A,20070430,2359,0.04,,57,46,,,W,4,,,66,63,,487,0.13,95.5,77.9
Nipomo.A,20070501,2359,0,,64,44,,,NE,4,,,66,62,,594,0.17,94.3,66.4
Nipomo.A,20070502,2359,0,,61,46,,,W,5,,,65,63,,482,0.13,93.9,74.5
Nipomo.A,20070503,2359,0.02,,61,43,,,NW,5,,,65,61,,602,0.18,89.6,47.4
Nipomo.A,20070504,2359,0.06,,60,45,,,NW,5,,,65,61,,494,0.14,93,71
Nipomo.A,20070505,2359,0,,64,46,,,NW,4,,,65,61,,626,0.19,82.9,52.5
Nipomo.A,20070506,2359,0.02,,73,44,,,W,4,,,66,61,,652,0.22,83.5,24.6
Nipomo.A,20070507,2359,0,,84,48,,,NE,4,,,67,62,,668,0.25,71.4,17
Nipomo.A,20070508,2359,0,,76,50,,,W,4,,,67,63,,650,0.22,93.7,31.2
Nipomo.A,20070509,2359,0.01,,61,47,,,W,4,,,67,64,,432,0.11,95.8,75.3
Nipomo.A,20070510,2359,0,,59,48,,,W,4,,,67,64,,615,0.17,95.2,69.5
Nipomo.A,20070511,2359,0,,58,48,,,W,4,,,67,64,,516,0.14,90.1,68.8
Nipomo.A,20070512,2359,0,,61,46,,,NW,4,,,67,64,,587,0.17,90.6,60.7
Nipomo.A,20070513,2359,0,,61,43,,,W,4,,,67,63,,613,0.17,93.5,65
Nipomo.A,20070514,2359,0,,59,43,,,W,5,,,66,63,,561,0.15,95.2,71.1
Nipomo.A,20070515,2359,0,,64,50,,,W,5,,,65,64,,474,0.05,93.6,74.9
Nipomo.A,20070516,2359,0.02,,60,47,,,W,4,,,66,63,,533,0.15,93.7,67.8
Nipomo.A,20070517,2359,0,,63,46,,,W,4,,,67,63,,621,0.18,95.7,61.9
Nipomo.A,20070518,2359,0,,65,46,,,W,4,,,67,63,,643,0.19,95.7,58.1
Nipomo.A,20070519,2359,0,,66,47,,,NW,4,,,67,63,,649,0.19,91.1,55.5
Nipomo.A,20070520,2359,0.01,,67,44,,,W,4,,,67,63,,655,0.2,93.5,50.3
Nipomo.A,20070521,2359,0,,58,45,,,W,5,,,66,63,,606,0.16,95.1,72.8
Nipomo.A,20070522,2359,0,,60,43,,,W,4,,,66,63,,675,0.18,92.8,70.6
Nipomo.A,20070523,2359,0,,60,45,,,W,4,,,67,63,,583,0.16,95.5,73.5
Nipomo.A,20070524,2359,0,,60,47,,,W,4,,,67,64,,482,0.08,,
Nipomo.A,20070525,2359,0,,57,47,,,W,4,,,66,64,,432,0.11,96.1,77.3
Nipomo.A,20070526,2359,0,,57,49,,,W,4,,,65,64,,276,0.06,94.2,76.7
Nipomo.A,20070527,2359,0,,59,49,,,W,4,,,65,63,,425,0.11,95,74.3
Nipomo.A,20070528,2359,0,,59,50,,,W,4,,,66,64,,420,0.11,92.2,69.4
Nipomo.A,20070529,2359,0,,60,50,,,W,4,,,66,63,,397,0.1,87,70.9
Nipomo.A,20070530,2359,0,,60,49,,,W,4,,,66,64,,503,0.14,87.7,63.6
Nipomo.A,20070531,2359,0,,63,48,,,NW,4,,,67,63,,583,0.17,90.4,65.6
Nipomo.A,20070601,2359,0.02,,59,50,,,W,4,,,65,64,,292,0.07,92.9,75.3
Nipomo.A,20070602,2359,0,,60,50,,,W,4,,,66,64,,447,0.12,93.1,75.6
Nipomo.A,20070603,2359,0.02,,59,50,,,W,4,,,66,64,,401,0.1,94.4,77.1
Nipomo.A,20070604,2359,0,,67,51,,,W,4,,,68,66,,636,0.14,,
Nipomo.A,20070605,2359,0,,62,50,,,NW,5,,,67,65,,453,0.13,95,71.1
Nipomo.A,20070606,2359,0,,62,46,,,NW,6,,,66,63,,696,0.21,90.6,56
Nipomo.A,20070607,2359,0,,65,43,,,W,4,,,67,63,,690,0.2,92.4,59.8
Nipomo.A,20070608,2359,0,,62,45,,,W,4,,,67,63,,651,0.19,95.4,64.1
Nipomo.A,20070609,2359,0,,64,49,,,W,4,,,67,64,,646,0.18,93.4,60.8
Nipomo.A,20070610,2359,0,,62,48,,,W,5,,,66,64,,515,0.14,95.5,72.6
Nipomo.A,20070611,2359,0,,71,51,,,W,5,,,67,65,,658,0.17,92.3,65.5
Nipomo.A,20070612,2359,0,,68,46,,,W,4,,,68,64,,681,0.2,93.1,59.3
Nipomo.A,20070613,2359,0,,67,48,,,W,4,,,68,65,,677,0.21,93.2,60.8
Nipomo.A,20070614,2359,0,,66,51,,,W,3,,,69,65,,653,0.19,93.9,71
Nipomo.A,20070615,2359,0,,63,51,,,W,4,,,68,66,,450,0.12,95.3,79.9
Nipomo.A,20070616,2359,0,,61,51,,,W,4,,,67,66,,396,0.1,95.8,74.6
Nipomo.A,20070617,2359,0,,59,51,,,W,4,,,67,65,,517,0.14,94.2,73.4
Nipomo.A,20070618,2359,0,,62,50,,,W,4,,,68,65,,511,0.14,94.4,75.7
Nipomo.A,20070619,2359,0,,63,52,,,W,4,,,68,66,,498,0.14,94.8,70.8
Nipomo.A,20070620,2359,0,,63,49,,,W,4,,,69,66,,636,0.18,92.4,67.3
Nipomo.A,20070621,2359,0,,66,50,,,W,5,,,69,66,,691,0.21,92.9,61.3
Nipomo.A,20070622,2359,0,,73,49,,,W,4,,,69,66,,699,0.22,93,49.6
Nipomo.A,20070623,2359,0,,68,48,,,W,5,,,68,66,,680,0.2,92.2,55.9
Nipomo.A,20070624,2359,0,,68,47,,,W,4,,,69,65,,654,0.2,93.5,49.8
Nipomo.A,20070625,2359,0,,62,46,,,SW,5,,,68,65,,694,0.2,92.3,69.7
Nipomo.A,20070626,2359,0,,61,46,,,W,4,,,67,65,,692,0.19,93.4,74
Nipomo.A,20070627,2359,0,,62,49,,,W,4,,,68,65,,583,0.16,95.2,70.8
Nipomo.A,20070628,2359,0,,71,47,,,W,4,,,68,65,,698,0.2,93.1,57.3
Nipomo.A,20070629,2359,0,,74,49,,,W,4,,,69,66,,688,0.22,92.6,52.5
Nipomo.A,20070630,2359,0,,69,50,,,W,4,,,69,66,,669,0.2,94.9,58.3
Nipomo.A,20070701,2359,0,,72,48,,,W,4,,,69,66,,699,0.22,90.7,50
Nipomo.A,20070702,2359,0,,78,47,,,W,4,,,69,66,,712,0.25,90.6,33
Nipomo.A,20070703,2359,0,,69,50,,,W,5,,,69,66,,701,0.22,93.1,56.8
Nipomo.A,20070704,2359,0,,67,49,,,SW,5,,,68,66,,635,0.18,95.4,67.4
Nipomo.A,20070705,2359,0,,61,50,,,W,4,,,69,66,,607,0.17,96,75.3
Nipomo.A,20070706,2359,0,,76,51,,,W,5,,,70,68,,658,0.16,96.1,73
Nipomo.A,20070707,2359,0,,63,52,,,W,4,,,69,67,,467,0.13,94.7,71.7
Nipomo.A,20070708,2359,0,,62,52,,,W,4,,,69,67,,511,0.14,93.8,71.9
Nipomo.A,20070709,2359,0,,64,52,,,W,4,,,68,67,,356,0.09,93.6,71
Nipomo.A,20070710,2359,0,,61,56,,,W,3,,,68,67,,138,0.02,88.2,76.7
Nipomo.A,20070711,2359,0,,67,52,,,W,4,,,69,66,,546,0.17,93.5,60.5
Nipomo.A,20070712,2359,0,,69,50,,,W,4,,,69,66,,706,0.22,92.5,57.4
Nipomo.A,20070713,2359,0,,70,51,,,W,5,,,69,66,,693,0.22,94.9,59.4
Nipomo.A,20070714,2359,0,,67,55,,,W,5,,,69,67,,488,0.13,95.5,77.1
Nipomo.A,20070715,2359,0,,64,54,,,SW,5,,,69,67,,553,0.16,95.2,75.1
Nipomo.A,20070716,2359,0,,65,54,,,W,4,,,69,68,,548,0.16,95.2,70.2
Nipomo.A,20070717,2359,0,,68,54,,,W,4,,,70,68,,647,0.2,94,68.3
Nipomo.A,20070718,2359,0,,74,55,,,W,4,,,71,68,,655,0.21,95.3,65.1
Nipomo.A,20070719,2359,0,,72,52,,,W,4,,,71,68,,683,0.22,93.3,55.5
Nipomo.A,20070720,2359,0,,73,51,,,W,4,,,70,68,,690,0.22,93.1,53.4
Nipomo.A,20070721,2359,0,,69,52,,,W,4,,,70,68,,673,0.19,94.8,72.2
Nipomo.A,20070722,2359,0,,63,54,,,W,4,,,70,68,,589,0.17,95.4,76.1
Nipomo.A,20070723,2359,0,,67,53,,,W,3,,,69,68,,290,0.07,95.9,72.4
Nipomo.A,20070724,2359,0,,70,54,,,SW,5,,,70,68,,669,0.2,94.6,69.8
Nipomo.A,20070725,2359,0,,65,54,,,SW,4,,,70,68,,604,0.18,94.8,69.2
Nipomo.A,20070726,2359,0,,66,53,,,SW,4,,,70,68,,589,0.17,94.2,68.2
Nipomo.A,20070727,2359,0,,63,52,,,W,4,,,70,68,,571,0.16,95.6,72.7
Nipomo.A,20070728,2359,0,,62,52,,,W,4,,,70,68,,568,0.15,95.7,75.4
Nipomo.A,20070729,2359,0,,63,53,,,SW,5,,,70,68,,620,0.17,95.2,75.7
Nipomo.A,20070730,2359,0,,61,51,,,SW,4,,,69,68,,398,0.1,96,79.8
Nipomo.A,20070731,2359,0,,63,53,,,SW,4,,,70,68,,588,0.16,95.9,74.1
Nipomo.A,20070801,2359,0,,62,53,,,W,4,,,70,68,,460,0.12,95.5,76.8
Nipomo.A,20070802,2359,0,,63,54,,,W,4,,,70,68,,520,0.15,94.2,76.4
Nipomo.A,20070803,2359,0,,65,54,,,W,4,,,70,68,,491,0.14,95.7,73.2
Nipomo.A,20070804,2359,0,,65,53,,,W,4,,,70,68,,530,0.15,96,78.9
Nipomo.A,20070805,2359,0,,64,53,,,W,4,,,70,68,,401,0.11,95.9,70.2
Nipomo.A,20070806,2359,0,,66,53,,,W,4,,,70,68,,418,0.12,87.4,63.6
Nipomo.A,20070807,2359,0,,67,50,,,W,4,,,70,67,,634,0.19,92.6,60.8
Nipomo.A,20070808,2359,0,,66,51,,,W,4,,,70,67,,612,0.19,93.6,63.8
Nipomo.A,20070809,2359,0,,65,52,,,W,4,,,69,67,,559,0.16,94.3,70.7
Nipomo.A,20070810,2359,0,,64,54,,,W,4,,,70,68,,482,0.14,93.7,75.3
Nipomo.A,20070811,2359,0,,65,54,,,W,4,,,70,68,,509,0.15,94.2,71.9
Nipomo.A,20070812,2359,0,,65,53,,,W,4,,,70,68,,556,0.16,95.1,70.7
Nipomo.A,20070813,2359,0,,68,50,,,W,4,,,70,67,,614,0.19,93.4,61.2
Nipomo.A,20070814,2359,0,,65,52,,,W,5,,,69,67,,610,0.18,94.1,72.4
Nipomo.A,20070815,2359,0,,66,53,,,SW,4,,,70,68,,542,0.16,95.7,68.9
Nipomo.A,20070816,2359,0,,74,52,,,W,4,,,71,68,,607,0.2,95.8,48.3
Nipomo.A,20070817,2359,0,,72,51,,,S,4,,,70,68,,500,0.16,90.2,54.7
Nipomo.A,20070818,2359,0,,68,49,,,SW,4,,,69,67,,592,0.18,93.9,60.9
Nipomo.A,20070819,2359,0,,67,50,,,SE,4,,,69,67,,573,0.17,95.7,65.5
Nipomo.A,20070820,2359,0,,71,51,,,SW,4,,,70,68,,605,0.18,96.1,55.9
Nipomo.A,20070821,2359,0,,63,53,,,SW,5,,,70,68,,499,0.14,96.4,75.7
Nipomo.A,20070822,2359,0,,68,53,,,SW,4,,,70,68,,496,0.14,96.6,72.5
Nipomo.A,20070823,2359,0,,65,53,,,W,3,,,69,68,,352,0.09,96.2,72
Nipomo.A,20070824,2359,0,,67,53,,,W,3,,,70,68,,430,0.12,94.5,65.4
Nipomo.A,20070825,2359,0,,70,51,,,W,4,,,69,67,,569,0.18,91.3,63.2
Nipomo.A,20070826,2359,0,,66,57,,,W,3,,,69,68,,286,0.08,89.6,67.7
Nipomo.A,20070827,2359,0,,68,54,,,W,4,,,70,67,,569,0.17,93,68.1
Nipomo.A,20070828,2359,0,,81,56,,,W,4,,,72,70,,547,0.16,95.5,73.9
Nipomo.A,20070829,2359,0,,67,54,,,W,3,,,70,68,,522,0.15,96.3,71.4
Nipomo.A,20070830,2359,0,,67,57,,,W,4,,,70,69,,363,0.1,96.1,79.4
Nipomo.A,20070831,2359,0,,70,56,,,SW,4,,,71,69,,495,0.15,96.4,70.9
Nipomo.A,20070901,2359,0,,71,56,,,SW,4,,,71,69,,529,0.16,96.5,66.6
Nipomo.A,20070902,2359,0,,93,58,,,W,4,,,72,69,,570,0.22,83.1,19.8
Nipomo.A,20070903,2359,0,,68,53,,,SW,5,,,71,69,,560,0.16,95.9,63.5
Nipomo.A,20070904,2359,0,,78,51,,,W,4,,,71,69,,546,0.18,96.6,47.6
Nipomo.A,20070905,2359,0,,63,51,,,W,3,,,70,69,,517,0.14,96.4,74.8
Nipomo.A,20070906,2359,0,,67,50,,,W,4,,,70,68,,444,0.13,96.6,73
Nipomo.A,20070907,2359,0,,69,54,,,W,4,,,70,69,,412,0.13,87.9,59.5
Nipomo.A,20070908,2359,0,,69,50,,,W,4,,,69,67,,531,0.17,92.9,59.6
Nipomo.A,20070909,2359,0,,70,50,,,W,4,,,69,67,,532,0.17,93.2,56.5
Nipomo.A,20070910,2359,0,,68,49,,,NE,4,,,69,67,,528,0.16,91.8,62.9
Nipomo.A,20070911,2359,0,,66,52,,,W,3,,,69,67,,363,0.1,95.6,71
Nipomo.A,20070912,2359,0,,69,55,,,NW,3,,,69,67,,474,0.15,94.2,60.6
Nipomo.A,20070913,2359,0,,75,52,,,NW,4,,,69,67,,510,0.17,93.8,45.2
Nipomo.A,20070914,2359,0,,73,55,,,NW,4,,,69,66,,501,0.17,89.7,49.3
Nipomo.A,20070915,2359,0,,71,50,,,NE,4,,,68,66,,492,0.15,94,56.3
Nipomo.A,20070916,2359,0,,69,52,,,E,4,,,68,67,,485,0.15,94,60.3
Nipomo.A,20070917,2359,0,,69,50,,,E,4,,,68,66,,468,0.14,95.8,59.5
Nipomo.A,20070918,2359,0,,62,53,,,W,4,,,67,66,,258,0.06,91.9,77.4
Nipomo.A,20070919,2359,0,,64,48,,,W,5,,,67,66,,387,0.12,92.6,66.2
Nipomo.A,20070920,2359,0,,65,46,,,E,5,,,66,64,,320,0.1,93,53
Nipomo.A,20070921,2359,0,,69,48,,,E,4,,,65,64,,313,0.11,83.7,43.7
Nipomo.A,20070922,2359,0,,68,50,,,W,4,,,65,64,,321,0.1,85.1,57.2
Nipomo.A,20070923,2359,0,,70,48,,,E,5,,,66,64,,429,0.13,87,54
Nipomo.A,20070924,2359,0,,73,48,,,NE,4,,,66,64,,440,0.14,89,47.3
Nipomo.A,20070925,2359,0,,74,55,,,NE,4,,,66,64,,436,0.14,79.2,47.4
Nipomo.A,20070926,2359,0,,76,56,,,NE,4,,,67,64,,445,0.15,70.3,46.2
Nipomo.A,20070927,2359,0,,66,51,,,W,4,,,66,65,,361,0.1,88,58
Nipomo.A,20070928,2359,0,,66,51,,,W,4,,,66,65,,376,0.11,93.2,59.8
Nipomo.A,20070929,2359,0,,77,51,,,NE,4,,,66,64,,430,0.14,91.7,28.1
Nipomo.A,20070930,2359,0,,73,50,,,W,4,,,66,64,,426,0.14,92.6,42.4
Nipomo.A,20071001,2359,0,,71,48,,,NE,4,,,66,64,,418,0.13,94.2,50.7
Nipomo.A,20071002,2359,0,,79,53,,,E,4,,,66,64,,424,0.16,84.2,37.3
Nipomo.A,20071003,2359,0,,67,49,,,W,4,,,66,64,,415,0.13,92.9,62.3
Nipomo.A,20071004,2359,0,,65,47,,,W,4,,,65,64,,407,0.12,94.1,54.8
Nipomo.A,20071005,2359,0,,61,44,,,NW,4,,,64,62,,428,0.13,91.8,56.3
Nipomo.A,20071006,2359,0,,67,41,,,NE,4,,,63,61,,439,0.13,82.2,39.7
Nipomo.A,20071007,2359,0,,74,48,,,E,5,,,63,61,,446,0.17,88.7,23.7
Nipomo.A,20071008,2359,0,,76,48,,,NE,4,,,63,61,,432,0.16,69.3,23.4
Nipomo.A,20071009,2359,0,,64,45,,,W,4,,,63,62,,370,0.1,95.5,58.3
Nipomo.A,20071010,2359,0,,65,50,,,E,5,,,64,62,,394,0.12,93.2,66.6
Nipomo.A,20071011,2359,0,,68,48,,,W,4,,,63,61,,396,0.12,93.5,51.1
Nipomo.A,20071012,2359,0,,65,49,,,S,5,,,63,62,,158,0.04,94.8,59.7
Nipomo.A,20071013,2359,0,,68,52,,,NW,4,,,64,62,,391,0.11,95.4,67.2
Nipomo.A,20071014,2359,0,,64,47,,,W,4,,,63,62,,296,0.08,93.7,66.2
Nipomo.A,20071015,2359,0.03,,66,52,,,W,3,,,65,64,,264,0.08,94.9,68.1
Nipomo.A,20071016,2359,0.16,,64,50,,,NW,4,,,64,62,,368,0.11,93.7,56.5
Nipomo.A,20071017,2359,0.05,,65,52,,,NW,4,,,64,63,,378,0.11,94.3,62.5
Nipomo.A,20071018,2359,0,,73,51,,,NW,3,,,64,62,,378,0.13,81.7,40.9
Nipomo.A,20071019,2359,0,,73,53,,,,,,,64,62,,376,0.13,92,44
Nipomo.A,20071020,2359,0,,74,50,,,,,,,64,63,,369,0.13,94,38
Nipomo.A,20071021,2359,0.06,,81,46,,,,,,,63,61,,386,0.21,63,14
Nipomo.A,20071022,2359,0,,79,50,,,,,,,62,61,,347,0.15,51,15
Nipomo.A,20071023,2359,0,,82,54,,,,,,,63,61,,379,0.16,51,15
Nipomo.A,20071024,2359,0,,95,55,,,,,,,65,63,,355,0.15,58,13
Nipomo.A,20071025,2359,0.02,,61,49,,,,,,,63,61,,321,0.09,95,45
Nipomo.A,20071026,2359,0,,60,48,,,,,,,63,62,,264,0.06,96,71
Nipomo.A,20071027,2359,0.15,,63,48,,,,,,,62,61,,102,0.02,95,69
Nipomo.A,20071028,2359,0,,66,52,,,,,,,63,61,,302,0.08,96,71
Nipomo.A,20071029,2359,0.02,,65,50,,,,,,,63,62,,254,0.07,94,73
Nipomo.A,20071030,2359,0,,63,49,,,,,,,63,61,,334,0.09,93,68
Nipomo.A,20071031,2359,0.01,,63,46,,,,,,,62,61,,348,0.09,96,73
Nipomo.A,20071101,2359,0.01,,58,48,,,,,,,62,61,,195,0.04,97,88
Nipomo.A,20071102,2359,0,,66,43,,,,,,,62,61,,274,0.06,97,56
Nipomo.A,20071103,2359,0,,84,45,,,,,,,62,61,,339,0.12,95,25
Nipomo.A,20071104,2359,0.04,,58,44,,,,,,,61,60,,225,0.05,97,79
Nipomo.A,20071105,2359,0.01,,57,46,,,,,,,61,60,,127,0.02,97,77
Nipomo.A,20071106,2359,0,,60,47,,,,,,,61,60,,176,0.04,96,73
Nipomo.A,20071107,2359,0,,58,47,,,,,,,61,60,,192,0.04,94,76
Nipomo.A,20071108,2359,0,,56,48,,,,,,,61,60,,96,0.02,96,73
Nipomo.A,20071109,2359,0.02,,65,49,,,,,,,61,60,,251,0.08,95,58
Nipomo.A,20071110,2359,0,,65,43,,,,,,,61,59,,306,0.08,96,61
Nipomo.A,20071111,2359,0.03,,64,48,,,,,,,61,60,,220,0.05,95,67
Nipomo.A,20071112,2359,0.02,,77,48,,,,,,,61,59,,325,0.11,78,29
Nipomo.A,20071113,2359,0.01,,81,51,,,,,,,61,59,,312,0.13,69,32
Nipomo.A,20071114,2359,0,,83,56,,,,,,,62,60,,316,0.11,78,32
Nipomo.A,20071115,2359,0,,82,52,,,,,,,62,61,,314,0.1,96,32
Nipomo.A,20071116,2359,0.05,,62,50,,,,,,,62,61,,176,0.04,97,77
Nipomo.A,20071117,2359,0,,65,47,,,,,,,62,61,,283,0.07,96,69
Nipomo.A,20071118,2359,0.02,,62,42,,,,,,,61,60,,279,0.06,97,74
Nipomo.A,20071119,2359,0.01,,68,42,,,,,,,61,59,,308,0.08,97,60
Nipomo.A,20071120,2359,0.02,,73,50,,,,,,,61,60,,297,0.1,91,39
Nipomo.A,20071121,2359,0,,62,42,,,,,,,60,59,,287,0.08,90,51
Nipomo.A,20071122,2359,0.02,,62,39,,,NE,4,,,59,57,,299,0.08,95.2,40.3
Nipomo.A,20071123,2359,0,,70,37,,,NE,4,,,58,57,,302,0.1,95.2,22.9
Nipomo.A,20071124,2359,0,,68,40,,,NE,4,,,57,56,,283,0.09,89.1,24.4
Nipomo.A,20071125,2359,0,,61,37,,,NE,3,,,57,55,,153,0.04,93.9,34.7
Nipomo.A,20071126,2359,0,,74,35,,,NE,3,,,56,55,,275,0.08,78.4,27.2
Nipomo.A,20071127,2359,0,,68,41,,,NE,5,,,57,55,,296,0.1,79.7,24.6
Nipomo.A,20071128,2359,0,,77,46,,,NE,6,,,57,55,,236,0.12,67.2,19.4
Nipomo.A,20071129,2359,0,,70,41,,,E,4,,,57,55,,267,0.08,94,24.1
Nipomo.A,20071130,2359,0.02,,61,41,,,NE,3,,,57,56,,206,0.06,95,40.6
Nipomo.A,20071201,2359,0,,56,33,,,NE,5,,,56,54,,276,0.07,84.4,52.5
Nipomo.A,20071202,2359,0,,63,36,,,E,6,,,55,53,,264,0.08,84.5,44.4
Nipomo.A,20071203,2359,0,,63,36,,,NE,4,,,55,53,,283,0.08,87.7,43
Nipomo.A,20071204,2359,0,,79,38,,,NE,4,,,56,53,,267,0.09,85.1,27.9
Nipomo.A,20071205,2359,0,,60,52,,,,,,,58,57,,259,0.1,76,38
Nipomo.A,20071206,2359,0.2,,60,46,,,,,,,57,56,,186,0.05,94,54
Nipomo.A,20071207,2359,0.02,,55,43,,,W,8,,,57,56,,114,0.03,94,75.6
Nipomo.A,20071208,2359,0,,53,38,,,NE,4,,,56,54,,188,0.05,91.5,56.3
Nipomo.A,20071209,2359,0,,62,36,,,NE,4,,,55,53,,280,0.08,74.2,34.9
Nipomo.A,20071210,2359,0.01,,59,38,,,NE,3,,,54,53,,279,0.07,76.3,41.5
Nipomo.A,20071211,2359,0,,64,39,,,NE,5,,,54,53,,275,0.09,66.4,20.7
Nipomo.A,20071212,2359,0,,61,36,,,E,4,,,53,52,,274,0.07,77.3,25.9
Nipomo.A,20071213,2359,0,,64,39,,,NE,4,,,53,52,,271,0.09,50.7,25.2
Nipomo.A,20071214,2359,0,,58,35,,,E,4,,,53,51,,264,0.07,92,30
Nipomo.A,20071215,2359,0,,58,33,,,NE,3,,,53,51,,262,0.06,94.3,48.7
Nipomo.A,20071216,2359,0,,58,33,,,NE,4,,,53,51,,267,0.06,93.5,50.4
Nipomo.A,20071217,2359,0.07,,59,40,,,E,5,,,53,52,,125,0.03,93.9,64.5
Nipomo.A,20071218,2359,1.38,,56,51,,,S,7,,,55,53,,31,0,95.7,89.7
Nipomo.A,20071219,2359,0,,57,45,,,W,3,,,55,54,,199,0.04,96.2,71.7
Nipomo.A,20071220,2359,0.04,,56,43,,,E,4,,,55,54,,141,0.03,95.6,67.3
Nipomo.A,20071221,2359,0,,54,41,,,NE,5,,,54,52,,255,0.07,80.6,30.7
Nipomo.A,20071222,2359,0,,62,31,,,NE,4,,,52,51,,252,0.07,81.5,37
Nipomo.A,20071223,2359,0,,73,44,,,N,4,,,53,51,,231,0.1,53.6,22.2
Nipomo.A,20071224,2359,0,,64,46,,,,,,,53,52,,238,,,
Nipomo.A,20071225,2359,0,,60,44,,,,,,,53,51,,268,,,
Nipomo.A,20071226,2359,0,,57,40,,,,,,,52,51,,261,,,
Nipomo.A,20071227,2359,0,,53,37,,,,,,,51,50,,244,,,
Nipomo.A,20071228,2359,0,,53,38,,,,,,,51,50,,90,,,
Nipomo.A,20071229,2359,0,,59,38,,,,,,,52,50,,216,,,
Nipomo.A,20071230,2359,0,,63,46,,,,,,,53,52,,254,,,
Nipomo.A,20071231,2359,0.02,,61,45,,,,,,,53,51,,267,0,,
Nipomo.A,20080101,2359,0,,71,39,,,,,,,52,51,,203,0,,
Nipomo.A,20080102,2359,0.01,,69,36,,,,,,,52,51,,234,0,,
Nipomo.A,20080103,2359,0,,61,41,,,,,,,52,51,,136,0,,
Nipomo.A,20080104,2359,1.06,,59,50,,,S,11,,,54,52,,22,0,,
Nipomo.A,20080105,2359,0.62,,59,49,,,SW,6,,,54,53,,155,0,,
Nipomo.A,20080106,2359,0.39,,55,44,,,E,4,,,54,53,,96,0,,
Nipomo.A,20080107,2359,0,,56,41,,,NE,3,,,53,52,,212,0,,
Nipomo.A,20080108,2359,0.06,,54,40,,,E,4,,,53,52,,125,0,,
Nipomo.A,20080109,2359,0.02,,63,41,,,NE,3,,,53,52,,266,0.07,94.9,44.4
Nipomo.A,20080110,2359,0,,63,41,,,NE,3,,,53,52,,256,0.07,86.4,42.6
Nipomo.A,20080111,2359,0,,72,47,,,NE,4,,,54,53,,272,0.08,86.1,34.7
Nipomo.A,20080112,2359,0,,71,42,,,NE,4,,,54,52,,259,0.09,73.5,25.9
Nipomo.A,20080113,2359,0,,72,44,,,NE,4,,,54,52,,275,0.09,75.3,30.4
Nipomo.A,20080114,2359,0,,68,39,,,NE,4,,,54,52,,284,0.08,95.5,29.5
Nipomo.A,20080115,2359,0.01,,60,35,,,NE,3,,,54,52,,268,0.06,94.8,67.1
Nipomo.A,20080116,2359,0,,63,41,,,NE,7,,,53,52,,243,0.1,68.5,34.1
Nipomo.A,20080117,2359,0.02,,60,34,,,NE,4,,,52,51,,279,0.07,87.9,31.2
Nipomo.A,20080118,2359,0,,61,33,,,E,4,,,52,50,,280,0.08,76.3,27
Nipomo.A,20080119,2359,0,,64,34,,,E,4,,,52,50,,285,0.08,84.1,32.8
Nipomo.A,20080120,2359,0.01,,55,33,,,NE,4,,,51,50,,208,0.05,85.8,58.5
Nipomo.A,20080121,2359,0.02,,54,38,,,E,4,,,51,50,,201,0.05,88.9,56.7
Nipomo.A,20080122,2359,0.8,,52,45,,,SE,5,,,52,51,,71,0.01,91.9,81.4
Nipomo.A,20080123,2359,2.61,,49,38,,,E,6,,,52,50,,25,0,95,87.1
Nipomo.A,20080124,2359,0.81,,49,39,,,SE,6,,,50,49,,86,0.01,91.3,76.6
